timestamp,cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,target,latency_ms,throughput,utilization,cost
1/2/2024 8:00,72.33,22.1,184.73,422.84,AWS,us-west,B1s,1,1,0.012,no_action,246.52,987.42,47.22,0.018
1/2/2024 8:05,28.96,96.17,53.99,998.04,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,246.97,1276.95,62.56,0.1366
1/2/2024 8:10,36.52,11.29,382.04,850.73,Azure,us-west,t2.micro,1,1,0.0116,no_action,269.68,499.7,23.91,0.0174
1/2/2024 8:15,77.81,79.2,346.34,789.5,AWS,asia-south,B1s,1,1,0.012,no_action,225.01,1623.61,78.5,0.018
1/2/2024 8:20,17.97,53.89,84.94,466.79,AWS,asia-south,t2.micro,1,1,0.0116,no_action,257.32,711.37,35.93,0.0174
1/2/2024 8:25,41.39,19.99,413.71,952.92,GCP,asia-south,t2.micro,1,1,0.0116,no_action,250.37,624.46,30.69,0.0174
1/2/2024 8:30,16.92,55.06,407.53,736.38,Azure,us-west,t2.micro,1,1,0.0116,no_action,247.93,681.66,35.99,0.0174
1/2/2024 8:35,30.91,35.29,411.57,936.31,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,275.19,652.31,33.1,0.1366
1/2/2024 8:40,38.93,52.88,151.71,676.43,AWS,asia-south,t2.micro,1,1,0.0116,no_action,254.69,931.97,45.91,0.0174
1/2/2024 8:45,42.2,68.3,105.31,899.79,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,214.55,1114.19,55.25,0.1366
1/2/2024 8:50,62.73,66.23,82.3,714.36,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,243.59,1240.92,64.48,0.1366
1/2/2024 8:55,84.03,82.36,298.63,568.15,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,220.73,1638.45,83.19,0.1366
1/2/2024 9:00,34.43,54.7,177.92,220.45,AWS,us-west,B1s,1,1,0.012,no_action,250.19,898.92,44.56,0.018
1/2/2024 9:05,77.38,38.58,50.06,560.02,AWS,us-west,t2.micro,1,1,0.0116,no_action,238.74,1167.36,57.98,0.0174
1/2/2024 9:10,85.54,10.34,161.07,766.81,Azure,asia-south,B1s,1,1,0.012,scale_up,245.48,943.61,47.94,0.018
1/2/2024 9:15,42.42,34.34,429.22,382.01,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,264.25,777.28,38.38,0.1366
1/2/2024 9:20,49.04,91.89,219.79,967.67,GCP,us-west,B1s,1,1,0.012,scale_up,232.19,1380.16,70.47,0.018
1/2/2024 9:25,54.44,44.89,334.72,733.47,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,259.99,1055.11,49.66,0.1366
1/2/2024 9:30,96.94,78.49,477.85,732.29,Azure,us-west,B1s,1,1,0.012,scale_up,206.11,1738.5,87.72,0.018
1/2/2024 9:35,80.36,67.97,71.68,424.05,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,225.84,1513.36,74.16,0.1366
1/2/2024 9:40,48.95,51.19,144,431.84,AWS,us-west,B1s,1,1,0.012,no_action,244.85,994.01,50.07,0.018
1/2/2024 9:45,79.08,47.49,419.98,865.31,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,242.94,1208.76,63.28,0.1366
1/2/2024 9:50,52.51,89.21,147.08,710.03,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,213.6,1458.09,70.86,0.1366
1/2/2024 9:55,22.29,68.65,382.37,384.06,GCP,us-west,t2.micro,1,1,0.0116,no_action,242.64,991.53,45.47,0.0174
1/2/2024 10:00,74.19,27.93,450.6,358.67,Azure,us-east,B1s,1,1,0.012,no_action,243.5,1013.06,51.06,0.018
1/2/2024 10:05,20.04,56.43,170.42,851.93,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,259.48,714.98,38.23,0.1366
1/2/2024 10:10,54.36,46.39,288.92,635.62,AWS,us-west,B1s,1,1,0.012,no_action,249.43,994.36,50.38,0.018
1/2/2024 10:15,96.71,56.71,354.89,380.68,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,230.44,1570.11,76.71,0.1366
1/2/2024 10:20,56.92,97.84,106.5,115.25,GCP,asia-south,B1s,1,1,0.012,scale_up,229.35,1577.19,77.38,0.018
1/2/2024 10:25,20.82,33.9,57.9,363.98,AWS,us-west,t2.micro,1,1,0.0116,no_action,273.66,624.65,27.36,0.0174
1/2/2024 10:30,41.33,43.46,50.61,369.82,AWS,asia-south,B1s,1,1,0.012,no_action,259.25,850.44,42.39,0.018
1/2/2024 10:35,86.24,12.12,454.35,804.88,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,248.59,1058.09,49.18,0.1366
1/2/2024 10:40,45.82,37.26,79.56,305.41,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,257.43,748.64,41.54,0.1366
1/2/2024 10:45,77.27,52.64,76.03,962.01,AWS,asia-south,t2.micro,1,1,0.0116,no_action,235.25,1310.64,64.95,0.0174
1/2/2024 10:50,96.65,16.8,214.56,302.84,GCP,asia-south,t2.micro,1,1,0.0116,scale_up,239.52,1118.61,56.73,0.0174
1/2/2024 10:55,66.02,80.32,310.23,232.27,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,231.81,1520.41,73.17,0.1366
1/2/2024 11:00,44.93,70.67,166.96,410.67,GCP,asia-south,B1s,1,1,0.012,no_action,239.86,1179.32,57.8,0.018
1/2/2024 11:05,52.3,90.11,368.47,155.98,GCP,asia-south,t2.micro,1,1,0.0116,scale_up,220.44,1528.58,71.2,0.0174
1/2/2024 11:10,22.08,96.21,288.35,317.7,GCP,asia-south,B1s,1,1,0.012,scale_up,261.09,1183.24,59.14,0.018
1/2/2024 11:15,16.86,34.72,413.13,513.7,GCP,us-west,B1s,1,1,0.012,no_action,252.09,592.47,25.79,0.018
1/2/2024 11:20,13.95,24.92,250.49,288.27,Azure,us-west,B1s,1,1,0.012,scale_down,276.27,418.13,19.44,0.018
1/2/2024 11:25,96.46,27.72,478.14,995.34,AWS,asia-south,t2.micro,1,1,0.0116,scale_up,221.93,1264.91,62.09,0.0174
1/2/2024 11:30,49.33,63.42,82.89,660.11,AWS,asia-south,B1s,1,1,0.012,no_action,247.88,1128.46,56.38,0.018
1/2/2024 11:35,78.16,24.55,264.61,746.5,GCP,us-east,B1s,1,1,0.012,no_action,255.84,962.44,51.35,0.018
1/2/2024 11:40,69.99,24.64,304.29,794.46,AWS,us-west,t2.micro,1,1,0.0116,no_action,249.55,946.26,47.31,0.0174
1/2/2024 11:45,10.81,42.13,466.79,305.81,Azure,asia-south,t2.micro,1,1,0.0116,no_action,261.03,559.63,26.47,0.0174
1/2/2024 11:50,38.95,86.32,377.99,185.86,GCP,us-east,B1s,1,1,0.012,scale_up,233,1249.39,62.63,0.018
1/2/2024 11:55,53.28,69.62,103.33,360,GCP,us-east,t2.micro,1,1,0.0116,no_action,245.99,1219.94,61.45,0.0174
1/2/2024 12:00,99.39,14.04,392.45,434.55,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,257.48,1104.28,56.72,0.1366
1/2/2024 12:05,92.66,95.58,309.71,421.41,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,199.03,1921.93,94.12,0.1366
1/2/2024 12:10,60.77,42.27,345.48,316.36,AWS,us-east,B1s,1,1,0.012,no_action,248.62,982.7,51.52,0.018
1/2/2024 12:15,29.88,13.5,66.21,257.7,GCP,asia-south,B1s,1,1,0.012,scale_down,274.24,468.12,21.69,0.018
1/2/2024 12:20,95.54,62.35,246.48,622.08,AWS,us-east,t2.micro,1,1,0.0116,scale_up,237.23,1584.12,78.95,0.0174
1/2/2024 12:25,35.42,41.77,452.34,951.81,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,259.51,817.98,38.59,0.1366
1/2/2024 12:30,80.23,52.87,273.89,284.21,Azure,asia-south,t2.micro,1,1,0.0116,no_action,220.93,1349.18,66.55,0.0174
1/2/2024 12:35,39.84,86.95,143.18,164.04,GCP,asia-south,t2.micro,1,1,0.0116,scale_up,210.56,1277.85,63.4,0.0174
1/2/2024 12:40,82.98,85.22,199.49,724.26,AWS,us-west,B1s,1,1,0.012,scale_up,222.7,1741.63,84.1,0.018
1/2/2024 12:45,23.64,88.83,292.59,354.23,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,238.72,1120.62,56.23,0.1366
1/2/2024 12:50,21.51,78.9,50.01,474.91,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,243.04,1005.81,50.21,0.1366
1/2/2024 12:55,97.58,30.35,186.89,373.55,GCP,asia-south,B1s,1,1,0.012,scale_up,242.83,1221.86,63.97,0.018
1/2/2024 13:00,76.77,86.36,240.18,372.64,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,230.38,1582.24,81.56,0.1366
1/2/2024 13:05,83.51,26.35,216.92,911.75,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,239.09,1169.72,54.93,0.1366
1/2/2024 13:10,63.16,69.49,85.31,590.05,Azure,us-west,B1s,1,1,0.012,no_action,225.37,1352.63,66.32,0.018
1/2/2024 13:15,80.26,62.54,478.5,138.18,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,235.1,1352.85,71.4,0.1366
1/2/2024 13:20,36.69,74.3,391.55,192.26,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,264.46,1265.4,55.49,0.1366
1/2/2024 13:25,43.24,93.96,422.38,727.49,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,228.19,1461.76,68.6,0.1366
1/2/2024 13:30,92.89,72.51,378.04,875.52,Azure,us-west,B1s,1,1,0.012,scale_up,225.69,1623.14,82.7,0.018
1/2/2024 13:35,27.57,41.08,201.02,980.67,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,270.07,725.45,34.33,0.1366
1/2/2024 13:40,75.44,60.59,476.19,546.63,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,221.07,1340.95,68.02,0.1366
1/2/2024 13:45,80.76,76.1,222.96,122.67,GCP,us-east,B1s,1,1,0.012,no_action,206.39,1550.75,78.43,0.018
1/2/2024 13:50,73.44,83.54,295.89,970.33,Azure,asia-south,t2.micro,1,1,0.0116,no_action,221.58,1536.78,78.49,0.0174
1/2/2024 13:55,74.66,87.64,130.67,820,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,197.32,1677.86,81.15,0.1366
1/2/2024 14:00,21.85,87.88,120.77,378.81,GCP,us-east,B1s,1,1,0.012,scale_up,252.07,1077.7,54.86,0.018
1/2/2024 14:05,70.54,81.7,162.71,662.39,GCP,us-east,B1s,1,1,0.012,no_action,236,1535.46,76.12,0.018
1/2/2024 14:10,91.55,11.09,353.31,146.65,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,230.92,1046.83,51.32,0.1366
1/2/2024 14:15,37.61,41.77,329.58,400.64,Azure,asia-south,B1s,1,1,0.012,no_action,254.02,870.49,39.69,0.018
1/2/2024 14:20,16.15,80.54,178.59,489.49,Azure,us-east,B1s,1,1,0.012,no_action,240.49,1028.69,48.34,0.018
1/2/2024 14:25,15.09,43.65,475,677.56,AWS,asia-south,B1s,1,1,0.012,no_action,281.8,659.82,29.37,0.018
1/2/2024 14:30,27.91,47.65,387.92,191.24,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,252.58,707.74,37.78,0.1366
1/2/2024 14:35,48.88,98.23,80.38,566.83,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,224.14,1424.89,73.56,0.1366
1/2/2024 14:40,76.41,73.41,240.23,411.87,Azure,us-east,t2.micro,1,1,0.0116,no_action,210.12,1465.7,74.91,0.0174
1/2/2024 14:45,28.48,53.47,170.84,358.72,GCP,us-west,B1s,1,1,0.012,no_action,261.1,822.97,40.98,0.018
1/2/2024 14:50,64.33,16.93,84.01,956.28,GCP,us-east,t2.micro,1,1,0.0116,no_action,253.9,799.02,40.63,0.0174
1/2/2024 14:55,63.91,66.13,341.83,340.66,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,243.09,1242.99,65.02,0.1366
1/2/2024 15:00,73.6,64.9,190.81,343.99,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,240.93,1398.57,69.25,0.1366
1/2/2024 15:05,95.21,19.53,119.67,950.26,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,248.14,1164.43,57.37,0.1366
1/2/2024 15:10,28.24,62.88,365.51,712.1,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.15,909.03,45.56,0.1366
1/2/2024 15:15,62.46,32.78,252.61,961.82,AWS,us-west,t2.micro,1,1,0.0116,no_action,263.62,935.7,47.62,0.0174
1/2/2024 15:20,26.97,70.52,489.65,191.7,AWS,us-east,B1s,1,1,0.012,no_action,251.02,966.18,48.74,0.018
1/2/2024 15:25,18.34,77.35,461.55,490.62,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,247.79,876.57,47.84,0.1366
1/2/2024 15:30,75.11,10.81,315.25,651.96,Azure,us-west,t2.micro,1,1,0.0116,no_action,244.12,893.69,42.96,0.0174
1/2/2024 15:35,74.26,18.23,139.67,889.72,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,245.92,890.37,46.25,0.1366
1/2/2024 15:40,34.37,32.28,78.14,513.05,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,273.5,740.86,33.33,0.1366
1/2/2024 15:45,70.56,17.3,478.17,854.64,GCP,asia-south,B1s,1,1,0.012,no_action,261.07,902.2,43.93,0.018
1/2/2024 15:50,93.94,58.98,140.13,655.11,Azure,us-west,B1s,1,1,0.012,scale_up,232.23,1573.56,76.46,0.018
1/2/2024 15:55,56.93,16.16,217,928.69,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,274.18,849.09,36.55,0.1366
1/2/2024 16:00,34.2,43.16,452.91,699.82,AWS,asia-south,t2.micro,1,1,0.0116,no_action,259.01,846.26,38.68,0.0174
1/2/2024 16:05,66.72,32.35,367.46,484.84,GCP,us-east,B1s,1,1,0.012,no_action,270.39,952.37,49.53,0.018
1/2/2024 16:10,94.27,15.76,421.13,363.14,Azure,us-west,B1s,1,1,0.012,scale_up,241.11,1098.03,55.02,0.018
1/2/2024 16:15,37.09,55.24,75.28,541.99,AWS,asia-south,t2.micro,1,1,0.0116,no_action,248.9,995.48,46.17,0.0174
1/2/2024 16:20,68.97,33.42,121.77,244.42,Azure,us-west,B1s,1,1,0.012,no_action,256.71,1040.9,51.2,0.018
1/2/2024 16:25,83.27,71.66,99.69,360.27,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,211.68,1508.03,77.47,0.1366
1/2/2024 16:30,56.35,58.2,210.6,418.41,AWS,us-east,t2.micro,1,1,0.0116,no_action,247.54,1172.86,57.28,0.0174
1/2/2024 16:35,37.7,92.24,478.77,394.07,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,235.89,1188.43,64.97,0.1366
1/2/2024 16:40,94.7,88.87,96.16,453.46,AWS,us-east,t2.micro,1,1,0.0116,scale_up,209.97,1984.96,91.78,0.0174
1/2/2024 16:45,27.45,87.29,354.62,854.12,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,246.83,1177.74,57.37,0.1366
1/2/2024 16:50,49.53,64.95,122.16,706.28,GCP,us-west,B1s,1,1,0.012,no_action,248.32,1098.87,57.24,0.018
1/2/2024 16:55,30.66,20.58,124.38,101.79,Azure,asia-south,B1s,1,1,0.012,no_action,284.14,558.32,25.62,0.018
1/2/2024 17:00,56.34,24.52,87.6,117.22,GCP,asia-south,B1s,1,1,0.012,no_action,252.47,745.67,40.43,0.018
1/2/2024 17:05,19.48,30.01,283.65,646.98,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,261.48,466.66,24.75,0.1366
1/2/2024 17:10,29.76,96.39,327.34,601.19,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,221.07,1167.5,63.08,0.1366
1/2/2024 17:15,58.68,72.68,365.97,254.52,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,207.96,1313.77,65.68,0.1366
1/2/2024 17:20,88.35,66.83,289.63,203.86,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,213.16,1564.57,77.59,0.1366
1/2/2024 17:25,40.35,22.86,361.43,285.63,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,276.98,620.37,31.61,0.1366
1/2/2024 17:30,28.39,55.7,238.67,116.31,AWS,us-west,t2.micro,1,1,0.0116,no_action,284.16,785.3,42.05,0.0174
1/2/2024 17:35,66.56,71.98,163.97,108.98,Azure,us-west,B1s,1,1,0.012,no_action,233.54,1473.33,69.27,0.018
1/2/2024 17:40,85.25,83.92,429.5,536.59,Azure,us-west,t2.micro,1,1,0.0116,scale_up,226.38,1660.42,84.59,0.0174
1/2/2024 17:45,50.62,26.51,434.74,894.3,GCP,us-west,t2.micro,1,1,0.0116,no_action,253.43,768.12,38.56,0.0174
1/2/2024 17:50,44.9,82.32,455.8,283.13,AWS,us-west,t2.micro,1,1,0.0116,no_action,244.87,1159.86,63.61,0.0174
1/2/2024 17:55,97.13,15.99,341.74,166.69,Azure,us-east,B1s,1,1,0.012,scale_up,255.44,1106.6,56.56,0.018
1/2/2024 18:00,49.01,99.75,301.58,389.05,Azure,asia-south,t2.micro,1,1,0.0116,scale_up,219.27,1428.12,74.38,0.0174
1/2/2024 18:05,43.53,16.18,216.31,517.81,AWS,us-west,t2.micro,1,1,0.0116,no_action,279.12,660.84,29.86,0.0174
1/2/2024 18:10,73.79,10.75,147.95,695.52,AWS,asia-south,t2.micro,1,1,0.0116,no_action,255.72,845.07,42.27,0.0174
1/2/2024 18:15,82.4,79.55,296.79,159.82,AWS,asia-south,t2.micro,1,1,0.0116,no_action,223.6,1692.29,80.97,0.0174
1/2/2024 18:20,80.38,77.66,411.35,566.21,Azure,us-east,t2.micro,1,1,0.0116,no_action,225.08,1537.35,79.02,0.0174
1/2/2024 18:25,65.84,76.8,126.45,275.48,GCP,us-east,B1s,1,1,0.012,no_action,231.65,1449.56,71.32,0.018
1/2/2024 18:30,91.74,78.28,318.72,688.72,AWS,us-west,t2.micro,1,1,0.0116,scale_up,216.9,1747.27,85.01,0.0174
1/2/2024 18:35,66.92,24.08,263.26,744.76,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,246.02,877.4,45.5,0.1366
1/2/2024 18:40,38.24,31.74,146.71,482.37,AWS,us-east,B1s,1,1,0.012,no_action,265.17,744.91,34.99,0.018
1/2/2024 18:45,26.91,16.93,363.27,444.52,AWS,us-east,t2.micro,1,1,0.0116,scale_down,283.19,489.93,21.92,0.0174
1/2/2024 18:50,81.66,34.48,361.56,337.66,GCP,us-east,B1s,1,1,0.012,no_action,243.65,1189.06,58.07,0.018
1/2/2024 18:55,39.21,34.26,135.92,725.18,GCP,us-east,t2.micro,1,1,0.0116,no_action,267.9,666.34,36.73,0.0174
1/2/2024 19:00,33.82,69.58,416.72,800.22,GCP,us-east,t2.micro,1,1,0.0116,no_action,241.33,1063.1,51.7,0.0174
1/2/2024 19:05,17.95,72.91,215.76,489.11,Azure,us-west,B1s,1,1,0.012,no_action,258.07,830.36,45.43,0.018
1/2/2024 19:10,13.51,70.02,195.36,908.13,AWS,asia-south,t2.micro,1,1,0.0116,no_action,254.94,871.89,41.77,0.0174
1/2/2024 19:15,91.09,99.65,421.44,860.38,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,209.32,1830.62,95.37,0.1366
1/2/2024 19:20,16.05,18.54,499.5,393.98,Azure,asia-south,t2.micro,1,1,0.0116,scale_down,290.27,376.52,17.3,0.0174
1/2/2024 19:25,87.22,99.79,158.67,136.32,GCP,asia-south,t2.micro,1,1,0.0116,scale_up,196.33,1857.9,93.5,0.0174
1/2/2024 19:30,12.02,42.44,402.68,609.56,Azure,us-east,B1s,1,1,0.012,no_action,283.59,478.99,27.23,0.018
1/2/2024 19:35,30.88,11.29,393.96,661.37,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,282.78,476.25,21.09,0.1366
1/2/2024 19:40,60.71,66.22,438.99,628.24,GCP,asia-south,t2.micro,1,1,0.0116,no_action,237.98,1270.5,63.47,0.0174
1/2/2024 19:45,78.11,49.81,368.33,450.31,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,241.04,1209.23,63.96,0.1366
1/2/2024 19:50,93.54,93.62,203.86,574.91,GCP,asia-south,t2.micro,1,1,0.0116,scale_up,212.68,1915.86,93.58,0.0174
1/2/2024 19:55,63.38,14.8,254.64,707.31,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,250.32,855.88,39.09,0.1366
1/2/2024 20:00,94.75,25.06,275.16,721.8,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,250.21,1265.17,59.91,0.1366
1/2/2024 20:05,34.78,24.06,336.17,639.37,Azure,us-east,t2.micro,1,1,0.0116,no_action,276.21,544.41,29.42,0.0174
1/2/2024 20:10,50.97,70.1,426.82,252.76,AWS,us-west,B1s,1,1,0.012,no_action,255.01,1253.4,60.53,0.018
1/2/2024 20:15,85.43,82.25,482.41,582.34,Azure,asia-south,B1s,1,1,0.012,scale_up,190.86,1661.97,83.84,0.018
1/2/2024 20:20,23.83,61.53,174.66,929.18,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,274.87,932.25,42.68,0.1366
1/2/2024 20:25,41.94,14.68,64.28,481,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,273.64,528.29,28.31,0.1366
1/2/2024 20:30,89.29,89.46,346.57,290.11,GCP,asia-south,B1s,1,1,0.012,scale_up,216.92,1747.28,89.38,0.018
1/2/2024 20:35,35.79,82.24,498.76,127.02,GCP,us-east,B1s,1,1,0.012,no_action,243.52,1221.32,59.02,0.018
1/2/2024 20:40,97.6,51.85,431.32,156.15,AWS,asia-south,B1s,1,1,0.012,scale_up,220.11,1484.68,74.72,0.018
1/2/2024 20:45,97.78,83.53,433.65,944.17,Azure,asia-south,t2.micro,1,1,0.0116,scale_up,207.29,1775.77,90.66,0.0174
1/2/2024 20:50,16.39,28.97,153.21,522.2,GCP,us-west,t2.micro,1,1,0.0116,scale_down,272.41,439.36,22.68,0.0174
1/2/2024 20:55,25.07,23.25,487.88,783.36,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_down,275.22,507.17,24.16,0.1366
1/2/2024 21:00,35.05,81.85,196.81,369.45,GCP,us-west,B1s,1,1,0.012,no_action,236.68,1151.4,58.45,0.018
1/2/2024 21:05,33.08,41.98,353.3,156.31,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,268.42,722.73,37.53,0.1366
1/2/2024 21:10,23.22,40.84,439.1,239.43,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,267.66,598.18,32.03,0.1366
1/2/2024 21:15,37.22,60.71,411.71,223.43,GCP,us-east,B1s,1,1,0.012,no_action,252.87,1113.95,48.97,0.018
1/2/2024 21:20,22.97,66.16,173.14,539.05,GCP,us-east,t2.micro,1,1,0.0116,no_action,254.63,849.65,44.56,0.0174
1/2/2024 21:25,37.58,84.01,75.64,476.75,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,256.59,1199.84,60.8,0.1366
1/2/2024 21:30,61.69,70.05,399.67,875.98,AWS,asia-south,B1s,1,1,0.012,no_action,238.07,1221.02,65.87,0.018
1/2/2024 21:35,85.61,99.05,450.28,434.32,GCP,us-east,B1s,1,1,0.012,scale_up,207.18,1776.34,92.33,0.018
1/2/2024 21:40,76.75,54.33,267.43,854.41,AWS,asia-south,B1s,1,1,0.012,no_action,243.97,1292.47,65.54,0.018
1/2/2024 21:45,46.61,39.54,254.3,786.2,Azure,us-west,B1s,1,1,0.012,no_action,254.49,846.51,43.08,0.018
1/2/2024 21:50,95.63,25.79,305.48,621.38,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,261.48,1206.25,60.71,0.1366
1/2/2024 21:55,30.68,59.74,217.48,695.5,Azure,us-west,B1s,1,1,0.012,no_action,256.96,849.33,45.21,0.018
1/2/2024 22:00,26.67,35.08,148.42,264.55,AWS,us-west,B1s,1,1,0.012,no_action,263.64,659.17,30.88,0.018
1/2/2024 22:05,93.44,97.29,307.07,228.7,GCP,us-west,t2.micro,1,1,0.0116,scale_up,216.81,1881.64,95.37,0.0174
1/2/2024 22:10,43.07,17.83,300.55,860.61,Azure,asia-south,t2.micro,1,1,0.0116,no_action,264.24,633.19,30.45,0.0174
1/2/2024 22:15,70.55,29.85,148.19,886.66,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,241.41,959.67,50.2,0.1366
1/2/2024 22:20,10.06,88.36,406.67,664.6,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,244.42,1007.12,49.21,0.1366
1/2/2024 22:25,51.25,41.61,92.2,537.52,Azure,us-west,t2.micro,1,1,0.0116,no_action,244.2,895.21,46.43,0.0174
1/2/2024 22:30,31.43,91.76,260.63,519.67,GCP,asia-south,t2.micro,1,1,0.0116,scale_up,232.34,1254.78,61.59,0.0174
1/2/2024 22:35,53.85,48.7,318.61,999.6,GCP,asia-south,B1s,1,1,0.012,no_action,243.46,1094.92,51.28,0.018
1/2/2024 22:40,84.48,25.36,63.71,284,Azure,asia-south,B1s,1,1,0.012,no_action,246.49,991.87,54.92,0.018
1/2/2024 22:45,65.36,91.95,279.43,551.15,Azure,us-east,B1s,1,1,0.012,scale_up,200.5,1659.33,78.66,0.018
1/2/2024 22:50,85.53,24.46,61.24,504.13,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,239.31,1116.38,55,0.1366
1/2/2024 22:55,64.75,35.29,128.07,441.78,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,245.48,1063.26,50.02,0.1366
1/2/2024 23:00,77.57,21.29,397.75,313.24,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,257.43,1081.03,49.43,0.1366
1/2/2024 23:05,93.62,44.86,79.77,117.24,GCP,us-east,t2.micro,1,1,0.0116,scale_up,231.74,1449.59,69.24,0.0174
1/2/2024 23:10,79.77,31.1,205.29,127.09,AWS,asia-south,B1s,1,1,0.012,no_action,245.48,1121.31,55.44,0.018
1/2/2024 23:15,93.99,33.89,325.16,710.65,GCP,us-east,t2.micro,1,1,0.0116,scale_up,244.75,1256.02,63.94,0.0174
1/2/2024 23:20,95.24,89.64,382.58,349.72,Azure,asia-south,t2.micro,1,1,0.0116,scale_up,216.32,1922.43,92.44,0.0174
1/2/2024 23:25,99.11,38.07,202.99,171.05,AWS,asia-south,B1s,1,1,0.012,scale_up,215.02,1352.18,68.59,0.018
1/2/2024 23:30,40.9,85.11,470.97,267.16,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,243.4,1250.57,63,0.1366
1/2/2024 23:35,15.56,18.31,123.26,635.69,GCP,us-west,t2.micro,1,1,0.0116,scale_down,283.92,189.14,16.93,0.0174
1/2/2024 23:40,32.2,52.39,347.86,776.06,GCP,us-west,B1s,1,1,0.012,no_action,262.37,921.95,42.3,0.018
1/2/2024 23:45,91.39,83.57,390.67,150.04,GCP,asia-south,B1s,1,1,0.012,scale_up,203.03,1836.97,87.48,0.018
1/2/2024 23:50,46.22,89.61,453,918.26,AWS,us-east,t2.micro,1,1,0.0116,scale_up,243.44,1302.99,67.91,0.0174
1/2/2024 23:55,34.45,27.15,133.08,407.9,AWS,asia-south,t2.micro,1,1,0.0116,no_action,281.43,603.06,30.8,0.0174
